,equity
2025-01-01 01:23:00+00:00,10000.0
2025-01-01 01:24:00+00:00,10000.0
2025-01-01 01:25:00+00:00,10000.0
2025-01-01 01:26:00+00:00,10000.0
2025-01-01 01:27:00+00:00,10000.0
2025-01-01 01:28:00+00:00,10000.0
2025-01-01 01:29:00+00:00,10000.0
2025-01-01 01:30:00+00:00,10000.0
2025-01-01 01:31:00+00:00,10000.0
2025-01-01 01:32:00+00:00,10000.0
2025-01-01 01:33:00+00:00,10000.0
2025-01-01 01:34:00+00:00,10000.0
2025-01-01 01:35:00+00:00,10000.0
2025-01-01 01:36:00+00:00,10000.0
2025-01-01 01:37:00+00:00,10000.0
2025-01-01 01:38:00+00:00,10000.0
2025-01-01 01:39:00+00:00,10000.0
2025-01-01 01:40:00+00:00,10000.0
2025-01-01 01:41:00+00:00,10000.0
2025-01-01 01:42:00+00:00,10000.0
2025-01-01 01:43:00+00:00,10000.0
2025-01-01 01:44:00+00:00,10000.0
2025-01-01 01:45:00+00:00,10000.0
2025-01-01 01:46:00+00:00,10000.0
2025-01-01 01:47:00+00:00,10000.0
2025-01-01 01:48:00+00:00,10000.0
2025-01-01 01:49:00+00:00,10000.0
2025-01-01 01:50:00+00:00,10000.0
2025-01-01 01:51:00+00:00,10000.0
2025-01-01 01:52:00+00:00,10000.0
2025-01-01 01:53:00+00:00,10000.0
2025-01-01 01:54:00+00:00,10000.0
2025-01-01 01:55:00+00:00,10000.0
2025-01-01 01:56:00+00:00,10000.0
2025-01-01 01:57:00+00:00,10000.0
2025-01-01 01:58:00+00:00,10000.0
2025-01-01 01:59:00+00:00,10000.0
2025-01-01 02:00:00+00:00,10000.0
2025-01-01 02:01:00+00:00,10000.0
2025-01-01 02:02:00+00:00,10000.0
2025-01-01 02:03:00+00:00,10000.0
2025-01-01 02:04:00+00:00,10000.0
2025-01-01 02:05:00+00:00,10000.0
2025-01-01 02:06:00+00:00,10000.0
2025-01-01 02:07:00+00:00,10000.0
2025-01-01 02:08:00+00:00,10000.0
2025-01-01 02:09:00+00:00,10000.0
2025-01-01 02:10:00+00:00,10000.0
2025-01-01 02:11:00+00:00,10000.0
2025-01-01 02:12:00+00:00,10000.0
2025-01-01 02:13:00+00:00,10000.0
2025-01-01 02:14:00+00:00,10000.0
2025-01-01 02:15:00+00:00,10000.0
2025-01-01 02:16:00+00:00,10000.0
2025-01-01 02:17:00+00:00,9999.200159968006
2025-01-01 02:18:00+00:00,10002.026664591613
2025-01-01 02:19:00+00:00,10000.459904278665
2025-01-01 02:20:00+00:00,10003.320296178259
2025-01-01 02:21:00+00:00,10003.564651004172
2025-01-01 02:22:00+00:00,10005.339630923489
2025-01-01 02:23:00+00:00,10006.862674385557
2025-01-01 02:24:00+00:00,10008.536974600713
2025-01-01 02:25:00+00:00,10007.513212443408
2025-01-01 02:26:00+00:00,10008.71981329587
2025-01-01 02:27:00+00:00,10010.385569743297
2025-01-01 02:28:00+00:00,10008.143373123708
2025-01-01 02:29:00+00:00,10004.972478593962
2025-01-01 02:30:00+00:00,10008.23709901663
2025-01-01 02:31:00+00:00,10011.774854218922
2025-01-01 02:32:00+00:00,10011.90093276827
2025-01-01 02:33:00+00:00,10009.777593791374
2025-01-01 02:34:00+00:00,10014.458489601187
2025-01-01 02:35:00+00:00,10012.093683276744
2025-01-01 02:36:00+00:00,10010.15809624645
2025-01-01 02:37:00+00:00,10013.003783383707
2025-01-01 02:38:00+00:00,10016.566235023956
2025-01-01 02:39:00+00:00,10015.882245913052
2025-01-01 02:40:00+00:00,10016.674647073092
2025-01-01 02:41:00+00:00,10019.7516570876
2025-01-01 02:42:00+00:00,10025.762122793207
2025-01-01 02:43:00+00:00,10024.734357780302
2025-01-01 02:44:00+00:00,10027.033786985901
2025-01-01 02:45:00+00:00,10030.61487390083
2025-01-01 02:46:00+00:00,10030.190023734938
2025-01-01 02:47:00+00:00,10024.43693437971
2025-01-01 02:48:00+00:00,10019.831788542553
2025-01-01 02:49:00+00:00,10019.14846531605
2025-01-01 02:50:00+00:00,10013.288951638806
2025-01-01 02:51:00+00:00,10014.004040056243
2025-01-01 02:52:00+00:00,10010.197534412433
2025-01-01 02:53:00+00:00,10008.958135026553
2025-01-01 02:54:00+00:00,10008.6354692332
2025-01-01 02:55:00+00:00,10012.150567004328
2025-01-01 02:56:00+00:00,10011.723437732035
2025-01-01 02:57:00+00:00,10010.500770994953
2025-01-01 02:58:00+00:00,10010.341857286567
2025-01-01 02:59:00+00:00,10011.211029195116
2025-01-01 03:00:00+00:00,10009.612875073015
2025-01-01 03:01:00+00:00,10007.399869717761
2025-01-01 03:02:00+00:00,10006.366002736066
2025-01-01 03:03:00+00:00,10001.333760433427
2025-01-01 03:04:00+00:00,9999.573445222908
2025-01-01 03:05:00+00:00,9999.892212202212
2025-01-01 03:06:00+00:00,10001.236653568047
2025-01-01 03:07:00+00:00,10001.03786641941
2025-01-01 03:08:00+00:00,10000.445965882442
2025-01-01 03:09:00+00:00,10000.682781993297
2025-01-01 03:10:00+00:00,10002.028772941558
2025-01-01 03:11:00+00:00,10002.242828303857
2025-01-01 03:12:00+00:00,10002.8560490825
2025-01-01 03:13:00+00:00,10004.194821497422
2025-01-01 03:14:00+00:00,10005.393895017822
2025-01-01 03:15:00+00:00,10006.610527692646
2025-01-01 03:16:00+00:00,10004.075240381
2025-01-01 03:17:00+00:00,10003.487318039863
2025-01-01 03:18:00+00:00,10006.369846248843
2025-01-01 03:19:00+00:00,10007.30332867832
2025-01-01 03:20:00+00:00,10008.412439278105
2025-01-01 03:21:00+00:00,10009.351531494649
2025-01-01 03:22:00+00:00,10005.99333238768
2025-01-01 03:23:00+00:00,10008.30990758828
2025-01-01 03:24:00+00:00,10009.822144146421
2025-01-01 03:25:00+00:00,10012.940848316415
2025-01-01 03:26:00+00:00,10016.407150378529
2025-01-01 03:27:00+00:00,10019.064481107363
2025-01-01 03:28:00+00:00,10017.553082237635
2025-01-01 03:29:00+00:00,10018.82394291874
2025-01-01 03:30:00+00:00,10018.990366753933
2025-01-01 03:31:00+00:00,10020.528083447463
2025-01-01 03:32:00+00:00,10016.981070595288
2025-01-01 03:33:00+00:00,10014.958049014504
2025-01-01 03:34:00+00:00,10013.35677856189
2025-01-01 03:35:00+00:00,10012.559764844324
2025-01-01 03:36:00+00:00,10009.981268017404
2025-01-01 03:37:00+00:00,10008.980865529798
2025-01-01 03:38:00+00:00,10004.483319549983
2025-01-01 03:39:00+00:00,10005.841522620522
2025-01-01 03:40:00+00:00,10011.008251320047
2025-01-01 03:41:00+00:00,10007.860545892292
2025-01-01 03:42:00+00:00,10013.011172811888
2025-01-01 03:43:00+00:00,10010.58827744545
2025-01-01 03:44:00+00:00,10010.91293720197
2025-01-01 03:45:00+00:00,10011.121764160258
2025-01-01 03:46:00+00:00,10015.500853383373
2025-01-01 03:47:00+00:00,10013.710451256466
2025-01-01 03:48:00+00:00,10013.641744734388
2025-01-01 03:49:00+00:00,10011.352938076572
2025-01-01 03:50:00+00:00,10008.59758362774
2025-01-01 03:51:00+00:00,10008.100730201322
2025-01-01 03:52:00+00:00,10010.137338379367
2025-01-01 03:53:00+00:00,10006.003942255262
2025-01-01 03:54:00+00:00,10005.882235058825
2025-01-01 03:55:00+00:00,10005.01327148592
2025-01-01 03:56:00+00:00,10005.79046773372
2025-01-01 03:57:00+00:00,10007.109341232783
2025-01-01 03:58:00+00:00,10009.710827368444
2025-01-01 03:59:00+00:00,10008.302583834162
2025-01-01 04:00:00+00:00,10010.42583436683
2025-01-01 04:01:00+00:00,10010.788848497232
2025-01-01 04:02:00+00:00,10010.88014547138
2025-01-01 04:03:00+00:00,10013.557699139237
2025-01-01 04:04:00+00:00,10014.448759850664
2025-01-01 04:05:00+00:00,10016.172109198216
2025-01-01 04:06:00+00:00,10016.699737293047
2025-01-01 04:07:00+00:00,10017.6360143081
2025-01-01 04:08:00+00:00,10016.812087917438
2025-01-01 04:09:00+00:00,10017.979549022857
2025-01-01 04:10:00+00:00,10020.932629091762
2025-01-01 04:11:00+00:00,10022.49262736309
2025-01-01 04:12:00+00:00,10022.603255556613
2025-01-01 04:13:00+00:00,10021.68554603741
2025-01-01 04:14:00+00:00,10019.149775229054
2025-01-01 04:15:00+00:00,10021.499510572768
2025-01-01 04:16:00+00:00,10021.499510572768
2025-01-01 04:17:00+00:00,10021.499510572768
2025-01-01 04:18:00+00:00,10020.697950923852
2025-01-01 04:19:00+00:00,10021.368479944247
2025-01-01 04:20:00+00:00,10022.333511949397
2025-01-01 04:21:00+00:00,10018.7781194373
2025-01-01 04:22:00+00:00,10021.005918916744
2025-01-01 04:23:00+00:00,10020.111321766974
2025-01-01 04:24:00+00:00,10016.218611828463
2025-01-01 04:25:00+00:00,10015.516403962145
2025-01-01 04:26:00+00:00,10013.223696354919
2025-01-01 04:27:00+00:00,10010.704618178574
2025-01-01 04:28:00+00:00,10015.888997381035
2025-01-01 04:29:00+00:00,10018.855787501014
2025-01-01 04:30:00+00:00,10017.877609033023
2025-01-01 04:31:00+00:00,10015.876795823535
2025-01-01 04:32:00+00:00,10012.98818771475
2025-01-01 04:33:00+00:00,10024.037835803352
2025-01-01 04:34:00+00:00,10024.540498431847
2025-01-01 04:35:00+00:00,10022.740460330631
2025-01-01 04:36:00+00:00,10023.90276873125
2025-01-01 04:37:00+00:00,10026.99432372355
2025-01-01 04:38:00+00:00,10026.511903247036
2025-01-01 04:39:00+00:00,10028.003481975507
2025-01-01 04:40:00+00:00,10024.385696903877
2025-01-01 04:41:00+00:00,10023.625247495092
2025-01-01 04:42:00+00:00,10024.998126330463
2025-01-01 04:43:00+00:00,10023.115740773908
2025-01-01 04:44:00+00:00,10021.938921708123
2025-01-01 04:45:00+00:00,10020.696944921854
2025-01-01 04:46:00+00:00,10017.639453968055
2025-01-01 04:47:00+00:00,10015.39043031881
2025-01-01 04:48:00+00:00,10017.176702443034
2025-01-01 04:49:00+00:00,10009.632615085136
2025-01-01 04:50:00+00:00,10015.9361701596
2025-01-01 04:51:00+00:00,10017.967746024673
2025-01-01 04:52:00+00:00,10022.59109899639
2025-01-01 04:53:00+00:00,10028.194756201076
2025-01-01 04:54:00+00:00,10029.389429377132
2025-01-01 04:55:00+00:00,10030.558442191355
2025-01-01 04:56:00+00:00,10033.101235481376
2025-01-01 04:57:00+00:00,10032.423122265172
2025-01-01 04:58:00+00:00,10032.933739881291
2025-01-01 04:59:00+00:00,10029.674952249923
2025-01-01 05:00:00+00:00,10032.11828569786
2025-01-01 05:01:00+00:00,10035.28440765931
2025-01-01 05:02:00+00:00,10031.095037900963
2025-01-01 05:03:00+00:00,10033.16965121092
2025-01-01 05:04:00+00:00,10036.369753614943
2025-01-01 05:05:00+00:00,10035.441258017345
2025-01-01 05:06:00+00:00,10036.840225696746
2025-01-01 05:07:00+00:00,10034.193602231227
2025-01-01 05:08:00+00:00,10034.157070729005
2025-01-01 05:09:00+00:00,10033.119838735105
2025-01-01 05:10:00+00:00,10031.93724514646
2025-01-01 05:11:00+00:00,10034.737477187144
2025-01-01 05:12:00+00:00,10035.092966211747
2025-01-01 05:13:00+00:00,10032.249817908989
2025-01-01 05:14:00+00:00,10029.50593539732
2025-01-01 05:15:00+00:00,10026.727813439218
2025-01-01 05:16:00+00:00,10027.45078201286
2025-01-01 05:17:00+00:00,10027.068208520184
2025-01-01 05:18:00+00:00,10027.013369560284
2025-01-01 05:19:00+00:00,10026.911917147832
2025-01-01 05:20:00+00:00,10027.230360441215
2025-01-01 05:21:00+00:00,10023.92520021423
2025-01-01 05:22:00+00:00,10025.008184922677
2025-01-01 05:23:00+00:00,10024.68324715698
2025-01-01 05:24:00+00:00,10023.706114575501
2025-01-01 05:25:00+00:00,10022.994546394679
2025-01-01 05:26:00+00:00,10022.96049807482
2025-01-01 05:27:00+00:00,10026.033388584001
2025-01-01 05:28:00+00:00,10030.344630580152
2025-01-01 05:29:00+00:00,10033.431053824188
2025-01-01 05:30:00+00:00,10033.453666916645
2025-01-01 05:31:00+00:00,10034.129256179009
2025-01-01 05:32:00+00:00,10034.613868467846
2025-01-01 05:33:00+00:00,10035.18714548492
2025-01-01 05:34:00+00:00,10033.177626299554
2025-01-01 05:35:00+00:00,10032.774202219241
2025-01-01 05:36:00+00:00,10034.654319516014
2025-01-01 05:37:00+00:00,10036.625879594536
2025-01-01 05:38:00+00:00,10037.726314086496
2025-01-01 05:39:00+00:00,10036.21481859166
2025-01-01 05:40:00+00:00,10038.274401006453
2025-01-01 05:41:00+00:00,10033.285832715355
2025-01-01 05:42:00+00:00,10023.744224685288
2025-01-01 05:43:00+00:00,10023.314391082073
2025-01-01 05:44:00+00:00,10022.057885706823
2025-01-01 05:45:00+00:00,10021.101866315683
2025-01-01 05:46:00+00:00,10019.531352470862
2025-01-01 05:47:00+00:00,10019.531352470862
2025-01-01 05:48:00+00:00,10019.531352470862
2025-01-01 05:49:00+00:00,10019.531352470862
2025-01-01 05:50:00+00:00,10019.531352470862
2025-01-01 05:51:00+00:00,10019.531352470862
2025-01-01 05:52:00+00:00,10019.531352470862
2025-01-01 05:53:00+00:00,10019.531352470862
2025-01-01 05:54:00+00:00,10019.531352470862
2025-01-01 05:55:00+00:00,10019.531352470862
2025-01-01 05:56:00+00:00,10019.531352470862
2025-01-01 05:57:00+00:00,10019.531352470862
2025-01-01 05:58:00+00:00,10019.531352470862
2025-01-01 05:59:00+00:00,10019.531352470862
2025-01-01 06:00:00+00:00,10019.531352470862
2025-01-01 06:01:00+00:00,10019.531352470862
2025-01-01 06:02:00+00:00,10019.531352470862
2025-01-01 06:03:00+00:00,10019.531352470862
2025-01-01 06:04:00+00:00,10019.531352470862
2025-01-01 06:05:00+00:00,10019.531352470862
2025-01-01 06:06:00+00:00,10019.531352470862
2025-01-01 06:07:00+00:00,10019.531352470862
2025-01-01 06:08:00+00:00,10019.531352470862
2025-01-01 06:09:00+00:00,10019.531352470862
2025-01-01 06:10:00+00:00,10019.531352470862
2025-01-01 06:11:00+00:00,10019.531352470862
2025-01-01 06:12:00+00:00,10019.531352470862
2025-01-01 06:13:00+00:00,10019.531352470862
2025-01-01 06:14:00+00:00,10019.531352470862
2025-01-01 06:15:00+00:00,10019.531352470862
2025-01-01 06:16:00+00:00,10019.531352470862
2025-01-01 06:17:00+00:00,10019.531352470862
2025-01-01 06:18:00+00:00,10019.531352470862
2025-01-01 06:19:00+00:00,10019.531352470862
2025-01-01 06:20:00+00:00,10019.531352470862
2025-01-01 06:21:00+00:00,10019.531352470862
2025-01-01 06:22:00+00:00,10019.531352470862
2025-01-01 06:23:00+00:00,10019.531352470862
2025-01-01 06:24:00+00:00,10019.531352470862
2025-01-01 06:25:00+00:00,10019.531352470862
2025-01-01 06:26:00+00:00,10019.531352470862
2025-01-01 06:27:00+00:00,10019.531352470862
2025-01-01 06:28:00+00:00,10019.531352470862
2025-01-01 06:29:00+00:00,10019.531352470862
2025-01-01 06:30:00+00:00,10019.531352470862
2025-01-01 06:31:00+00:00,10019.531352470862
2025-01-01 06:32:00+00:00,10019.531352470862
2025-01-01 06:33:00+00:00,10019.531352470862
2025-01-01 06:34:00+00:00,10018.729950243109
2025-01-01 06:35:00+00:00,10018.90716378642
2025-01-01 06:36:00+00:00,10023.235599452655
2025-01-01 06:37:00+00:00,10024.14131066493
2025-01-01 06:38:00+00:00,10025.638081995208
2025-01-01 06:39:00+00:00,10024.774496438766
2025-01-01 06:40:00+00:00,10033.487484152276
2025-01-01 06:41:00+00:00,10034.241150720212
2025-01-01 06:42:00+00:00,10032.777303508119
2025-01-01 06:43:00+00:00,10029.421663456262
2025-01-01 06:44:00+00:00,10030.002799550617
2025-01-01 06:45:00+00:00,10027.070881426602
2025-01-01 06:46:00+00:00,10026.739604964801
2025-01-01 06:47:00+00:00,10023.261528751245
2025-01-01 06:48:00+00:00,10026.355171562356
2025-01-01 06:49:00+00:00,10030.114681701849
2025-01-01 06:50:00+00:00,10032.120059921954
2025-01-01 06:51:00+00:00,10033.16651594034
2025-01-01 06:52:00+00:00,10034.329361134874
2025-01-01 06:53:00+00:00,10034.790472406607
2025-01-01 06:54:00+00:00,10038.370686929504
2025-01-01 06:55:00+00:00,10042.539660144335
2025-01-01 06:56:00+00:00,10043.821193477721
2025-01-01 06:57:00+00:00,10041.112794662344
2025-01-01 06:58:00+00:00,10042.311023359518
2025-01-01 06:59:00+00:00,10040.73028293662
2025-01-01 07:00:00+00:00,10039.500146651999
2025-01-01 07:01:00+00:00,10040.896056504846
2025-01-01 07:02:00+00:00,10038.25204023541
2025-01-01 07:03:00+00:00,10036.161811904025
2025-01-01 07:04:00+00:00,10035.901444361258
2025-01-01 07:05:00+00:00,10026.999018069326
2025-01-01 07:06:00+00:00,10024.503491436879
2025-01-01 07:07:00+00:00,10020.644993317332
2025-01-01 07:08:00+00:00,10020.644993317332
2025-01-01 07:09:00+00:00,10020.644993317332
2025-01-01 07:10:00+00:00,10020.644993317332
2025-01-01 07:11:00+00:00,10020.644993317332
2025-01-01 07:12:00+00:00,10020.644993317332
2025-01-01 07:13:00+00:00,10020.644993317332
2025-01-01 07:14:00+00:00,10020.644993317332
2025-01-01 07:15:00+00:00,10020.644993317332
2025-01-01 07:16:00+00:00,10020.644993317332
2025-01-01 07:17:00+00:00,10020.644993317332
2025-01-01 07:18:00+00:00,10020.644993317332
2025-01-01 07:19:00+00:00,10020.644993317332
2025-01-01 07:20:00+00:00,10020.644993317332
2025-01-01 07:21:00+00:00,10020.644993317332
2025-01-01 07:22:00+00:00,10020.644993317332
2025-01-01 07:23:00+00:00,10019.843502016127
2025-01-01 07:24:00+00:00,10018.464524608746
2025-01-01 07:25:00+00:00,10025.813718043188
2025-01-01 07:26:00+00:00,10024.884310053447
2025-01-01 07:27:00+00:00,10025.339305450965
2025-01-01 07:28:00+00:00,10021.972457959877
2025-01-01 07:29:00+00:00,10021.953724892752
2025-01-01 07:30:00+00:00,10023.809892984282
2025-01-01 07:31:00+00:00,10025.498298334453
2025-01-01 07:32:00+00:00,10026.523223928896
2025-01-01 07:33:00+00:00,10029.435767517127
2025-01-01 07:34:00+00:00,10027.243341760115
2025-01-01 07:35:00+00:00,10019.617553504173
2025-01-01 07:36:00+00:00,10013.953908946121
2025-01-01 07:37:00+00:00,10013.953908946121
2025-01-01 07:38:00+00:00,10013.953908946121
2025-01-01 07:39:00+00:00,10013.953908946121
2025-01-01 07:40:00+00:00,10013.953908946121
2025-01-01 07:41:00+00:00,10013.953908946121
2025-01-01 07:42:00+00:00,10013.953908946121
2025-01-01 07:43:00+00:00,10013.953908946121
2025-01-01 07:44:00+00:00,10013.953908946121
2025-01-01 07:45:00+00:00,10013.953908946121
2025-01-01 07:46:00+00:00,10013.953908946121
2025-01-01 07:47:00+00:00,10013.953908946121
2025-01-01 07:48:00+00:00,10013.953908946121
2025-01-01 07:49:00+00:00,10013.953908946121
2025-01-01 07:50:00+00:00,10013.953908946121
2025-01-01 07:51:00+00:00,10013.953908946121
2025-01-01 07:52:00+00:00,10013.953908946121
2025-01-01 07:53:00+00:00,10013.953908946121
2025-01-01 07:54:00+00:00,10013.953908946121
2025-01-01 07:55:00+00:00,10013.953908946121
2025-01-01 07:56:00+00:00,10013.953908946121
2025-01-01 07:57:00+00:00,10013.953908946121
2025-01-01 07:58:00+00:00,10013.953908946121
2025-01-01 07:59:00+00:00,10013.953908946121
2025-01-01 08:00:00+00:00,10013.953908946121
2025-01-01 08:01:00+00:00,10013.953908946121
2025-01-01 08:02:00+00:00,10013.953908946121
2025-01-01 08:03:00+00:00,10013.953908946121
2025-01-01 08:04:00+00:00,10013.953908946121
2025-01-01 08:05:00+00:00,10013.953908946121
2025-01-01 08:06:00+00:00,10013.953908946121
2025-01-01 08:07:00+00:00,10013.953908946121
2025-01-01 08:08:00+00:00,10013.953908946121
2025-01-01 08:09:00+00:00,10013.953908946121
2025-01-01 08:10:00+00:00,10013.953908946121
2025-01-01 08:11:00+00:00,10013.953908946121
2025-01-01 08:12:00+00:00,10013.953908946121
2025-01-01 08:13:00+00:00,10013.953908946121
2025-01-01 08:14:00+00:00,10013.953908946121
2025-01-01 08:15:00+00:00,10013.953908946121
2025-01-01 08:16:00+00:00,10013.953908946121
2025-01-01 08:17:00+00:00,10013.953908946121
2025-01-01 08:18:00+00:00,10013.953908946121
2025-01-01 08:19:00+00:00,10013.953908946121
2025-01-01 08:20:00+00:00,10013.953908946121
2025-01-01 08:21:00+00:00,10013.953908946121
2025-01-01 08:22:00+00:00,10013.953908946121
2025-01-01 08:23:00+00:00,10013.953908946121
2025-01-01 08:24:00+00:00,10013.953908946121
2025-01-01 08:25:00+00:00,10013.953908946121
2025-01-01 08:26:00+00:00,10013.953908946121
2025-01-01 08:27:00+00:00,10013.953908946121
2025-01-01 08:28:00+00:00,10013.953908946121
2025-01-01 08:29:00+00:00,10013.953908946121
2025-01-01 08:30:00+00:00,10013.953908946121
2025-01-01 08:31:00+00:00,10013.953908946121
2025-01-01 08:32:00+00:00,10013.953908946121
2025-01-01 08:33:00+00:00,10013.953908946121
2025-01-01 08:34:00+00:00,10013.953908946121
2025-01-01 08:35:00+00:00,10013.953908946121
2025-01-01 08:36:00+00:00,10013.953908946121
2025-01-01 08:37:00+00:00,10013.953908946121
2025-01-01 08:38:00+00:00,10013.953908946121
2025-01-01 08:39:00+00:00,10013.953908946121
2025-01-01 08:40:00+00:00,10013.953908946121
2025-01-01 08:41:00+00:00,10013.953908946121
2025-01-01 08:42:00+00:00,10013.953908946121
2025-01-01 08:43:00+00:00,10013.953908946121
2025-01-01 08:44:00+00:00,10013.953908946121
2025-01-01 08:45:00+00:00,10013.953908946121
2025-01-01 08:46:00+00:00,10013.953908946121
2025-01-01 08:47:00+00:00,10013.953908946121
2025-01-01 08:48:00+00:00,10013.953908946121
2025-01-01 08:49:00+00:00,10013.953908946121
2025-01-01 08:50:00+00:00,10013.953908946121
2025-01-01 08:51:00+00:00,10013.953908946121
2025-01-01 08:52:00+00:00,10013.953908946121
2025-01-01 08:53:00+00:00,10013.953908946121
2025-01-01 08:54:00+00:00,10013.953908946121
2025-01-01 08:55:00+00:00,10013.953908946121
2025-01-01 08:56:00+00:00,10013.953908946121
2025-01-01 08:57:00+00:00,10013.953908946121
2025-01-01 08:58:00+00:00,10013.953908946121
2025-01-01 08:59:00+00:00,10013.953908946121
2025-01-01 09:00:00+00:00,10013.953908946121
2025-01-01 09:01:00+00:00,10013.953908946121
2025-01-01 09:02:00+00:00,10013.953908946121
2025-01-01 09:03:00+00:00,10013.953908946121
2025-01-01 09:04:00+00:00,10013.953908946121
2025-01-01 09:05:00+00:00,10013.953908946121
2025-01-01 09:06:00+00:00,10013.953908946121
2025-01-01 09:07:00+00:00,10013.953908946121
2025-01-01 09:08:00+00:00,10013.953908946121
2025-01-01 09:09:00+00:00,10013.953908946121
2025-01-01 09:10:00+00:00,10013.953908946121
2025-01-01 09:11:00+00:00,10013.953908946121
2025-01-01 09:12:00+00:00,10013.953908946121
2025-01-01 09:13:00+00:00,10013.953908946121
2025-01-01 09:14:00+00:00,10013.953908946121
2025-01-01 09:15:00+00:00,10013.953908946121
2025-01-01 09:16:00+00:00,10013.15295282463
2025-01-01 09:17:00+00:00,10013.436555757862
2025-01-01 09:18:00+00:00,10017.4039964334
2025-01-01 09:19:00+00:00,10016.424497651418
2025-01-01 09:20:00+00:00,10016.041188027659
2025-01-01 09:21:00+00:00,10020.867114513043
2025-01-01 09:22:00+00:00,10025.344295056288
2025-01-01 09:23:00+00:00,10030.484723138583
2025-01-01 09:24:00+00:00,10033.510755903872
2025-01-01 09:25:00+00:00,10038.168564839689
2025-01-01 09:26:00+00:00,10039.834370489352
2025-01-01 09:27:00+00:00,10041.137580496053
2025-01-01 09:28:00+00:00,10046.548343831942
2025-01-01 09:29:00+00:00,10047.510800768838
2025-01-01 09:30:00+00:00,10050.024676140052
2025-01-01 09:31:00+00:00,10050.456708383605
2025-01-01 09:32:00+00:00,10049.521167410301
2025-01-01 09:33:00+00:00,10054.155066239076
2025-01-01 09:34:00+00:00,10056.657014642702
2025-01-01 09:35:00+00:00,10055.188541573318
